,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
202,94,44.76359492654017,1.5,0.006332247763223644,226.1747772888528,10.0,0.21812409036489047,322.3164981470355,10.0,0.3300703716602828,211.68141506526925,1.5,0.22209546656421494,213.42046955146367,1.5,0.883285311790905,4.5,3.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,2,Policy_008,dikesnet
203,13,63.666828481377145,10.0,0.474148330872641,84.63206703460081,1.0,0.5021106677617128,228.67422301545935,1.5,0.8340903680939986,335.142375516424,1.5,0.8969100274679801,304.9041498615597,10.0,0.08933603522802838,2.5,4.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,3,Policy_008,dikesnet
204,65,321.398258495497,1.5,0.6224544712410915,278.51337027530275,1.0,0.6329465786877028,154.99574761783566,1.0,0.5417065427708422,118.23807210644269,10.0,0.9632887909861804,55.741828097696484,1.0,0.49994135517358057,2.5,2.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,4,Policy_008,dikesnet
205,77,158.77478330737364,10.0,0.5104977598626204,63.49452344862212,1.5,0.6753897442019436,44.276855581313114,1.0,0.6885082126831005,236.28941736217345,1.0,0.40244065104161797,187.7637155064768,1.0,0.4376669266334796,3.5,1.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,5,Policy_008,dikesnet
206,107,136.2251509749105,1.0,0.857499416574864,122.45772042414656,1.5,0.8140460631587089,284.57433796528323,1.5,0.11926202537651392,308.8876161069301,1.0,0.5144059877282435,292.0451236240471,1.5,0.9229432361379158,3.5,4.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,6,Policy_008,dikesnet
207,55,275.2984903704376,10.0,0.21609216987004193,308.1497367438966,10.0,0.9563823004992048,125.72312526834779,1.0,0.12023552031367296,78.46146986635125,10.0,0.7722842801120193,132.16775267775273,10.0,0.32977539214573326,1.5,1.5,4.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,7,Policy_008,dikesnet
208,82,329.1567416852022,1.0,0.11681008594812967,68.81034288656338,1.0,0.8410925469532249,239.63265426174405,10.0,0.42788527003559346,125.03409965110134,1.5,0.1394259340289712,39.17033365017908,10.0,0.7201645126126485,1.5,3.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,8,Policy_008,dikesnet
209,19,176.61911703147462,1.5,0.5787943386108845,236.08689993851874,1.0,0.5919015139543281,332.4548924271592,10.0,0.8709707198422297,285.8142268466284,10.0,0.3262953472402957,173.1193798803618,10.0,0.16971988270650865,4.5,4.5,4.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,9,Policy_008,dikesnet
210,50,338.10645718288674,10.0,0.39553038418870634,178.4361436843546,1.5,0.29378986245929484,63.25201977232095,1.5,0.9175213810394769,321.24585003036566,1.0,0.7223634596651957,208.52370614901383,1.0,0.23128081334685752,4.5,2.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,10,Policy_008,dikesnet
211,34,250.43711958841106,1.5,0.9578434593218818,169.5435656219423,1.0,0.1682097015054772,207.64860451443133,1.0,0.9451993478349374,272.5913919276986,1.0,0.7151895718077101,245.07095683267005,1.0,0.31815738023637724,2.5,3.5,4.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,11,Policy_008,dikesnet
212,128,307.8505210996234,1.0,0.8124924858720588,41.12728435061335,1.0,0.6894362610891446,261.92961527272735,1.5,0.305795855885025,139.2447020178643,10.0,0.03611575743719958,143.36982497572836,1.5,0.7066687987693119,3.5,4.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,12,Policy_008,dikesnet
213,38,114.84149115773488,1.5,0.2659507115188976,142.2771862560649,1.5,0.5320386607965334,188.03905266168752,1.0,0.6186454689740597,337.71077614934154,10.0,0.1656016667263028,112.43420311217454,10.0,0.058271519594547586,3.5,4.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,13,Policy_008,dikesnet
214,31,99.62357801524547,1.5,0.678799745065885,192.02597391641322,1.5,0.12971222273805377,96.9491249528264,1.0,0.3614356143596965,224.49212691006667,1.0,0.08014917364290841,90.33722749239209,10.0,0.5408566639960535,2.5,4.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,14,Policy_008,dikesnet
215,122,77.88812791893385,1.5,0.9048587476483348,50.661048233522834,10.0,0.9869947036579217,161.89657664351893,1.5,0.17840679832956816,163.69752806227785,10.0,0.8575180633727877,76.07590986046927,1.5,0.8127841685354559,1.5,2.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,15,Policy_008,dikesnet
216,44,186.94639101863402,1.0,0.1490012642272332,145.6987936581881,1.5,0.013968639311830375,309.00689454645817,10.0,0.027525996390251103,202.19146993840138,1.5,0.28271931894979413,254.37201706473132,1.0,0.13786003312987763,1.5,3.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,16,Policy_008,dikesnet
217,117,216.88754940854346,10.0,0.5298473471951949,247.7257170353492,10.0,0.9025263375533852,72.96057478622298,1.5,0.46718669843237115,96.89069717820108,1.0,0.8362173503319889,266.65690368517403,1.5,0.6466336995165317,4.5,1.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,17,Policy_008,dikesnet
218,60,39.49701285395858,1.0,0.7617862306544367,207.54031041076175,10.0,0.27111509256400856,218.1859422397959,1.5,0.736540718184334,179.7019914589396,10.0,0.5201782648274876,148.62532774460539,1.0,0.6281888118233329,1.5,1.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,18,Policy_008,dikesnet
219,102,93.77343774998772,1.0,0.7505970923321014,320.0811913301305,1.5,0.07934962849020791,113.98925192838453,1.0,0.22285484280988782,81.31080344074729,10.0,0.27730677086146227,331.6266066945024,1.5,0.4570340944953265,3.5,2.5,4.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,19,Policy_008,dikesnet
220,7,229.28851157643552,10.0,0.34698191979391285,340.4833655814492,1.5,0.43511893159717313,171.7962276972149,1.5,0.6543704273054088,190.29302966993401,1.5,0.06651628205817066,53.12606066183657,1.5,0.39699850114346,4.5,1.5,1.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,20,Policy_008,dikesnet
221,3,241.01836224100413,10.0,0.045763668409697984,96.52891743135127,1.0,0.7682963415053161,295.2404569474858,1.5,0.7995829045514201,45.7347711480222,1.5,0.3646355622140677,315.13039268813475,1.0,0.5895968903314311,2.5,4.5,2.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,21,Policy_008,dikesnet
222,99,123.24945360265983,1.5,0.4216863535526653,265.4968724193288,10.0,0.32166341226335693,256.41229136065357,10.0,0.965574640771799,253.8336841789411,1.0,0.6316029491847064,158.49636132459034,10.0,0.9883298064714333,3.5,2.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,22,Policy_008,dikesnet
223,73,291.2486028814824,10.0,0.18225756106548205,325.5813239562505,10.0,0.7214270036090348,35.365389017876595,10.0,0.4933611528304617,31.104066238137747,1.5,0.6642495572430616,97.34016547701566,1.0,0.24711563524789934,1.5,3.5,4.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,23,Policy_008,dikesnet
224,114,264.9673541587508,1.0,0.6849119707561019,294.4937690534266,1.0,0.09934413577449215,344.32430208630075,1.0,0.5979906666272753,153.0010097234159,10.0,0.44031876314611423,344.07148729164714,1.5,0.026136107562047952,2.5,2.5,3.5,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,2,7,7,2,5,0,6,10,4,3,5,2,1,2,8,24,Policy_008,dikesnet
225,87,151.8817232858191,1.0,0.29618806933521163,109.23566812780889,1.5,0.4787127442170585,89.64555722257789,10.0,0.25331554346928054,61.822082511333775,1.5,0.949101428254653,224.1036776748476,1.0,0.7918764914970765,3.5,1.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,0,Policy_009,dikesnet
226,23,200.05554729560512,10.0,0.9931655420625853,215.41926279957465,10.0,0.38048203594029867,141.23374978819388,10.0,0.058925545430276505,289.9672299774719,1.0,0.5780432938005965,274.36202065090805,10.0,0.8785915046757701,4.5,2.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,1,Policy_009,dikesnet
227,94,44.76359492654017,1.5,0.006332247763223644,226.1747772888528,10.0,0.21812409036489047,322.3164981470355,10.0,0.3300703716602828,211.68141506526925,1.5,0.22209546656421494,213.42046955146367,1.5,0.883285311790905,4.5,3.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,2,Policy_009,dikesnet
228,13,63.666828481377145,10.0,0.474148330872641,84.63206703460081,1.0,0.5021106677617128,228.67422301545935,1.5,0.8340903680939986,335.142375516424,1.5,0.8969100274679801,304.9041498615597,10.0,0.08933603522802838,2.5,4.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,3,Policy_009,dikesnet
229,65,321.398258495497,1.5,0.6224544712410915,278.51337027530275,1.0,0.6329465786877028,154.99574761783566,1.0,0.5417065427708422,118.23807210644269,10.0,0.9632887909861804,55.741828097696484,1.0,0.49994135517358057,2.5,2.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,4,Policy_009,dikesnet
230,77,158.77478330737364,10.0,0.5104977598626204,63.49452344862212,1.5,0.6753897442019436,44.276855581313114,1.0,0.6885082126831005,236.28941736217345,1.0,0.40244065104161797,187.7637155064768,1.0,0.4376669266334796,3.5,1.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,5,Policy_009,dikesnet
231,107,136.2251509749105,1.0,0.857499416574864,122.45772042414656,1.5,0.8140460631587089,284.57433796528323,1.5,0.11926202537651392,308.8876161069301,1.0,0.5144059877282435,292.0451236240471,1.5,0.9229432361379158,3.5,4.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,6,Policy_009,dikesnet
232,55,275.2984903704376,10.0,0.21609216987004193,308.1497367438966,10.0,0.9563823004992048,125.72312526834779,1.0,0.12023552031367296,78.46146986635125,10.0,0.7722842801120193,132.16775267775273,10.0,0.32977539214573326,1.5,1.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,7,Policy_009,dikesnet
233,82,329.1567416852022,1.0,0.11681008594812967,68.81034288656338,1.0,0.8410925469532249,239.63265426174405,10.0,0.42788527003559346,125.03409965110134,1.5,0.1394259340289712,39.17033365017908,10.0,0.7201645126126485,1.5,3.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,8,Policy_009,dikesnet
234,19,176.61911703147462,1.5,0.5787943386108845,236.08689993851874,1.0,0.5919015139543281,332.4548924271592,10.0,0.8709707198422297,285.8142268466284,10.0,0.3262953472402957,173.1193798803618,10.0,0.16971988270650865,4.5,4.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,9,Policy_009,dikesnet
235,50,338.10645718288674,10.0,0.39553038418870634,178.4361436843546,1.5,0.29378986245929484,63.25201977232095,1.5,0.9175213810394769,321.24585003036566,1.0,0.7223634596651957,208.52370614901383,1.0,0.23128081334685752,4.5,2.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,10,Policy_009,dikesnet
236,34,250.43711958841106,1.5,0.9578434593218818,169.5435656219423,1.0,0.1682097015054772,207.64860451443133,1.0,0.9451993478349374,272.5913919276986,1.0,0.7151895718077101,245.07095683267005,1.0,0.31815738023637724,2.5,3.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,11,Policy_009,dikesnet
237,128,307.8505210996234,1.0,0.8124924858720588,41.12728435061335,1.0,0.6894362610891446,261.92961527272735,1.5,0.305795855885025,139.2447020178643,10.0,0.03611575743719958,143.36982497572836,1.5,0.7066687987693119,3.5,4.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,12,Policy_009,dikesnet
238,38,114.84149115773488,1.5,0.2659507115188976,142.2771862560649,1.5,0.5320386607965334,188.03905266168752,1.0,0.6186454689740597,337.71077614934154,10.0,0.1656016667263028,112.43420311217454,10.0,0.058271519594547586,3.5,4.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,13,Policy_009,dikesnet
239,31,99.62357801524547,1.5,0.678799745065885,192.02597391641322,1.5,0.12971222273805377,96.9491249528264,1.0,0.3614356143596965,224.49212691006667,1.0,0.08014917364290841,90.33722749239209,10.0,0.5408566639960535,2.5,4.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,14,Policy_009,dikesnet
240,122,77.88812791893385,1.5,0.9048587476483348,50.661048233522834,10.0,0.9869947036579217,161.89657664351893,1.5,0.17840679832956816,163.69752806227785,10.0,0.8575180633727877,76.07590986046927,1.5,0.8127841685354559,1.5,2.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,15,Policy_009,dikesnet
241,44,186.94639101863402,1.0,0.1490012642272332,145.6987936581881,1.5,0.013968639311830375,309.00689454645817,10.0,0.027525996390251103,202.19146993840138,1.5,0.28271931894979413,254.37201706473132,1.0,0.13786003312987763,1.5,3.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,16,Policy_009,dikesnet
242,117,216.88754940854346,10.0,0.5298473471951949,247.7257170353492,10.0,0.9025263375533852,72.96057478622298,1.5,0.46718669843237115,96.89069717820108,1.0,0.8362173503319889,266.65690368517403,1.5,0.6466336995165317,4.5,1.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,17,Policy_009,dikesnet
243,60,39.49701285395858,1.0,0.7617862306544367,207.54031041076175,10.0,0.27111509256400856,218.1859422397959,1.5,0.736540718184334,179.7019914589396,10.0,0.5201782648274876,148.62532774460539,1.0,0.6281888118233329,1.5,1.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,18,Policy_009,dikesnet
244,102,93.77343774998772,1.0,0.7505970923321014,320.0811913301305,1.5,0.07934962849020791,113.98925192838453,1.0,0.22285484280988782,81.31080344074729,10.0,0.27730677086146227,331.6266066945024,1.5,0.4570340944953265,3.5,2.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,19,Policy_009,dikesnet
245,7,229.28851157643552,10.0,0.34698191979391285,340.4833655814492,1.5,0.43511893159717313,171.7962276972149,1.5,0.6543704273054088,190.29302966993401,1.5,0.06651628205817066,53.12606066183657,1.5,0.39699850114346,4.5,1.5,1.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,20,Policy_009,dikesnet
246,3,241.01836224100413,10.0,0.045763668409697984,96.52891743135127,1.0,0.7682963415053161,295.2404569474858,1.5,0.7995829045514201,45.7347711480222,1.5,0.3646355622140677,315.13039268813475,1.0,0.5895968903314311,2.5,4.5,2.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,21,Policy_009,dikesnet
247,99,123.24945360265983,1.5,0.4216863535526653,265.4968724193288,10.0,0.32166341226335693,256.41229136065357,10.0,0.965574640771799,253.8336841789411,1.0,0.6316029491847064,158.49636132459034,10.0,0.9883298064714333,3.5,2.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,22,Policy_009,dikesnet
248,73,291.2486028814824,10.0,0.18225756106548205,325.5813239562505,10.0,0.7214270036090348,35.365389017876595,10.0,0.4933611528304617,31.104066238137747,1.5,0.6642495572430616,97.34016547701566,1.0,0.24711563524789934,1.5,3.5,4.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,23,Policy_009,dikesnet
249,114,264.9673541587508,1.0,0.6849119707561019,294.4937690534266,1.0,0.09934413577449215,344.32430208630075,1.0,0.5979906666272753,153.0010097234159,10.0,0.44031876314611423,344.07148729164714,1.5,0.026136107562047952,2.5,2.5,3.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,3,2,7,1,2,1,10,0,4,5,5,3,7,5,24,Policy_009,dikesnet
250,87,151.8817232858191,1.0,0.29618806933521163,109.23566812780889,1.5,0.4787127442170585,89.64555722257789,10.0,0.25331554346928054,61.822082511333775,1.5,0.949101428254653,224.1036776748476,1.0,0.7918764914970765,3.5,1.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,0,Policy_010,dikesnet
251,23,200.05554729560512,10.0,0.9931655420625853,215.41926279957465,10.0,0.38048203594029867,141.23374978819388,10.0,0.058925545430276505,289.9672299774719,1.0,0.5780432938005965,274.36202065090805,10.0,0.8785915046757701,4.5,2.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,1,Policy_010,dikesnet
252,94,44.76359492654017,1.5,0.006332247763223644,226.1747772888528,10.0,0.21812409036489047,322.3164981470355,10.0,0.3300703716602828,211.68141506526925,1.5,0.22209546656421494,213.42046955146367,1.5,0.883285311790905,4.5,3.5,1.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,2,Policy_010,dikesnet
253,13,63.666828481377145,10.0,0.474148330872641,84.63206703460081,1.0,0.5021106677617128,228.67422301545935,1.5,0.8340903680939986,335.142375516424,1.5,0.8969100274679801,304.9041498615597,10.0,0.08933603522802838,2.5,4.5,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,3,Policy_010,dikesnet
254,65,321.398258495497,1.5,0.6224544712410915,278.51337027530275,1.0,0.6329465786877028,154.99574761783566,1.0,0.5417065427708422,118.23807210644269,10.0,0.9632887909861804,55.741828097696484,1.0,0.49994135517358057,2.5,2.5,3.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,4,Policy_010,dikesnet
255,77,158.77478330737364,10.0,0.5104977598626204,63.49452344862212,1.5,0.6753897442019436,44.276855581313114,1.0,0.6885082126831005,236.28941736217345,1.0,0.40244065104161797,187.7637155064768,1.0,0.4376669266334796,3.5,1.5,1.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,5,Policy_010,dikesnet
256,107,136.2251509749105,1.0,0.857499416574864,122.45772042414656,1.5,0.8140460631587089,284.57433796528323,1.5,0.11926202537651392,308.8876161069301,1.0,0.5144059877282435,292.0451236240471,1.5,0.9229432361379158,3.5,4.5,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,6,Policy_010,dikesnet
257,55,275.2984903704376,10.0,0.21609216987004193,308.1497367438966,10.0,0.9563823004992048,125.72312526834779,1.0,0.12023552031367296,78.46146986635125,10.0,0.7722842801120193,132.16775267775273,10.0,0.32977539214573326,1.5,1.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,7,Policy_010,dikesnet
258,82,329.1567416852022,1.0,0.11681008594812967,68.81034288656338,1.0,0.8410925469532249,239.63265426174405,10.0,0.42788527003559346,125.03409965110134,1.5,0.1394259340289712,39.17033365017908,10.0,0.7201645126126485,1.5,3.5,1.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,8,Policy_010,dikesnet
259,19,176.61911703147462,1.5,0.5787943386108845,236.08689993851874,1.0,0.5919015139543281,332.4548924271592,10.0,0.8709707198422297,285.8142268466284,10.0,0.3262953472402957,173.1193798803618,10.0,0.16971988270650865,4.5,4.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,9,Policy_010,dikesnet
260,50,338.10645718288674,10.0,0.39553038418870634,178.4361436843546,1.5,0.29378986245929484,63.25201977232095,1.5,0.9175213810394769,321.24585003036566,1.0,0.7223634596651957,208.52370614901383,1.0,0.23128081334685752,4.5,2.5,1.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,10,Policy_010,dikesnet
261,34,250.43711958841106,1.5,0.9578434593218818,169.5435656219423,1.0,0.1682097015054772,207.64860451443133,1.0,0.9451993478349374,272.5913919276986,1.0,0.7151895718077101,245.07095683267005,1.0,0.31815738023637724,2.5,3.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,11,Policy_010,dikesnet
262,128,307.8505210996234,1.0,0.8124924858720588,41.12728435061335,1.0,0.6894362610891446,261.92961527272735,1.5,0.305795855885025,139.2447020178643,10.0,0.03611575743719958,143.36982497572836,1.5,0.7066687987693119,3.5,4.5,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,12,Policy_010,dikesnet
263,38,114.84149115773488,1.5,0.2659507115188976,142.2771862560649,1.5,0.5320386607965334,188.03905266168752,1.0,0.6186454689740597,337.71077614934154,10.0,0.1656016667263028,112.43420311217454,10.0,0.058271519594547586,3.5,4.5,3.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,13,Policy_010,dikesnet
264,31,99.62357801524547,1.5,0.678799745065885,192.02597391641322,1.5,0.12971222273805377,96.9491249528264,1.0,0.3614356143596965,224.49212691006667,1.0,0.08014917364290841,90.33722749239209,10.0,0.5408566639960535,2.5,4.5,3.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,14,Policy_010,dikesnet
265,122,77.88812791893385,1.5,0.9048587476483348,50.661048233522834,10.0,0.9869947036579217,161.89657664351893,1.5,0.17840679832956816,163.69752806227785,10.0,0.8575180633727877,76.07590986046927,1.5,0.8127841685354559,1.5,2.5,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,15,Policy_010,dikesnet
266,44,186.94639101863402,1.0,0.1490012642272332,145.6987936581881,1.5,0.013968639311830375,309.00689454645817,10.0,0.027525996390251103,202.19146993840138,1.5,0.28271931894979413,254.37201706473132,1.0,0.13786003312987763,1.5,3.5,3.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,16,Policy_010,dikesnet
267,117,216.88754940854346,10.0,0.5298473471951949,247.7257170353492,10.0,0.9025263375533852,72.96057478622298,1.5,0.46718669843237115,96.89069717820108,1.0,0.8362173503319889,266.65690368517403,1.5,0.6466336995165317,4.5,1.5,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,17,Policy_010,dikesnet
268,60,39.49701285395858,1.0,0.7617862306544367,207.54031041076175,10.0,0.27111509256400856,218.1859422397959,1.5,0.736540718184334,179.7019914589396,10.0,0.5201782648274876,148.62532774460539,1.0,0.6281888118233329,1.5,1.5,1.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,18,Policy_010,dikesnet
269,102,93.77343774998772,1.0,0.7505970923321014,320.0811913301305,1.5,0.07934962849020791,113.98925192838453,1.0,0.22285484280988782,81.31080344074729,10.0,0.27730677086146227,331.6266066945024,1.5,0.4570340944953265,3.5,2.5,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,5,4,5,4,1,0,7,0,1,3,0,5,7,5,19,Policy_010,dikesnet
